119.5 -5.5 7
-94.2013 29.4846 7
-121.8667 41.7367 7
-120.3783 41.7333 7
-113.3667 43.6667 7
-111.7375 44.3142 8
-112.4725 43.7823 8
-91.7833 9.9167 8
172.85 -23.4167 8
-134.2667 46.6333 8
-132.3267 47.14 8
-131.1667 47.0333 8
-42.7333 19.65 8
142.2667 12.7 8
-85.9717 2.5417 8
134.0333 17.05 8
-33.1683 36.9517 8
-33.1883 36.945 8
-28.873 -37.8733 8
173.8633 -65.37 8
-172.633 50.8 8
-134.533 11.033 8
-62.7 -61.65 8
-82.9 7.517 8
-38.883 54.8 8
-173.8633 -65.37 8
-13.3117 42.1417 8
-46.5255 22.0172 8
-46.5338 22.0713 8
-124.5333 49.71 8
-86.954 9.089 8
-87.062 9.091 8
-87.012 9.113 8
-86.18 9.315 8
-86.233 9.368 8
62.9667 -31.2333 8
67.1548 -28.6918 8
64.9667 -16.05 8
68.3667 -17.7 8
142.3167 22.5133 8
140.5867 28.85 8
144.425 53.3783 8
144.7883 17.5 8
144.7633 17.4667 8
-129.5703 46.5268 8
34.3833 -9.9167 8
176.3467 -37.9917 8
-86.2 9.64 8
-86.2001 9.6401 8
-86.1632 9.6003 8
-133.15 3.9667 8
-121.05 29.1167 8
-90.655 10.0467 8
-70.8046 -23.7632 8
-127.1167 -14.0333 8
36.1917 63.2933 8
36.1217 63.1567 8
113.5258 15.6113 8
-88.9821 29.3512 8
119.85 -2.8333 8
-114.8283 44.295 8
-116.5367 43.095 8
-111.53 43.83 8
-121.7717 42.19 8
-122.0954 48.9554 8
-84.3043 8.9218 8
-112.1947 43.8278 9
-112.217 43.7558 9
40.1 42.0167 9
129.5033 24.125 9
-133.27 0.4433 9
-86.0167 2.1417 9
123.5617 25.1 9
-83.8133 1.9367 9
-26.255 -44.3867 9
158.967 -7.133 9
19.75 42.5667 9
19.55 40.45 9
38.82 -69.2233 9
-58.3517 14.3883 9
-85.889 8.638 9
-87.066 9.089 9
-86.954 9.091 9
-87.057 9.093 9
-87.049 9.097 9
-86.176 9.312 9
119.933 -54.483 9
63.7 -15.3 9
57.4548 -18.385 9
143.045 21.4517 9
25.4898 35.5177 9
25.8475 35.4492 9
25.6568 35.5138 9
176.6067 -37.1933 9
-176.8 -20.7 9
122.5674 24.9 9
-86.1657 9.597 9
-90.688 10.0333 9
-130.7667 23.25 9
-86.1358 9.7063 9
50.7 39.1667 9
36 61.9667 9
-111.595 35.12 9
-112.2167 43.755 9
-121.785 46.5517 9
-92.6 36.383 9
-111.595 35.1217 9
-111.595 35.1217 9
28.1167 42.9 9
28.8333 36.4333 9
-111.8608 44.1415 10
-111.7752 44.1308 10
-112.1933 43.7967 10
-112.302 43.6838 10
-112.6842 43.4907 10
-112.9917 43.4245 10
-37.6667 9.65 10
35 44.0667 10
144.8833 1.8333 10
173 6.1667 10
-71.35 -23.3667 10
46.217 -29.8 10
143.5283 20.065 10
143.5283 20.065 10
132.783 4.65 10
139.967 28.433 10
157.24 -7.65 10
-44.8148 26.159 10
-44.8307 28.1364 10
-27.225 45.385 10
-46.5528 22.0093 10
-70.3 -26.5333 10
-86.954 9.084 10
-87.071 9.087 10
-86.954 9.09 10
-86.954 9.093 10
-87.053 9.095 10
32.9333 35.2167 10
28.2134 22.1574 10
54.754 16.498 10
62.95 -31.2333 10
63.1 9.5667 10
67.2333 -17.1667 10
143.2067 20.9033 10
139.89 30.9133 10
139.8967 30.9133 10
139.885 30.835 10
143.05 21.4517 10
143.0383 21.4517 10
18.0017 36.49 10
127.74 28.2717 10
-121.8333 -13.55 10
-90.695 10.1217 10
-90.538 9.9417 10
-86.194 9.617 10
-131.5167 -1.35 10
-96.3333 -28 10
-162.38 -7.73 10
135.855 18.0033 10
29.1167 43.2667 10
50.6167 39.2 10
119.8667 -2.8333 10
29.8817 36.3017 10
-85.8333 33.9333 10
-122.525 41.8983 10
-122.3967 41.8917 10
-114.8233 44.3017 10
-112.1933 43.7967 10
-112.3017 43.6833 10
27.1833 34.3167 10
170.0133 -22.63 10
-53.05 38.6333 10
-86.2063 9.633 10
-86.2122 9.6265 10
-93.0333 9.8167 11
142.9667 38.15 11
-111.2762 44.3535 11
-111.8922 44.217 11
-112.0273 43.8233 11
-112.9213 43.7097 11
-112.9462 43.5563 11
-113.1337 43.493 11
-112.9377 43.5063 11
-57.6333 16.75 11
-8.4 -29.8 11
-13.45 -6.7167 11
-19.9667 42.85 11
-93.1333 20.7333 11
40.6667 41.4 11
36.9167 44.7 11
130.0567 24.6067 11
67.45 -5.0333 11
174.35 -22.8667 11
-94.4667 4.9833 11
-86.1483 0.8383 11
143.88 18.0467 11
145 18.07 11
6.5633 -52.285 11
-33.1967 36.9483 11
-39.0317 -23.36 11
131.3967 22.6933 11
-83.8117 1.9417 11
147.967 1.483 11
174.017 -12.983 11
-94.967 -46.95 11
136.117 12.35 11
8.983 69.283 11
158.66 -7.925 11
-86.955 9.073 11
-86.955 9.081 11
-87.075 9.085 11
32.35 34.9 11
33.5833 35.3167 11
56.4667 -9.8167 11
55.2833 -36.8333 11
144.08 54.4467 11
148.15 1.5667 11
140.41 2.8717 11
37.2167 -1.3167 11
124.3483 25.26 11
-86.198 9.6138 11
-147.2167 -17.0833 11
-87.5152 11.1168 11
-90.64 10.065 11
-86.2017 9.6097 11
-70.8316 -21.7587 11
-78.2667 -18.4333 11
-87.2217 2.5333 11
-78.5833 -12.5667 11
50.1833 39.1833 11
51.1833 39.0833 11
36.1983 63.2967 11
-8.1986 37.6392 11
125 1.5833 11
119.9 -3.5333 11
11.985 57.6833 11
-114.7333 44.4367 11
-111.275 44.3533 11
33.6167 34.1833 11
-166.9467 23.675 11
-15.4333 -10 12
-113.5333 6.3833 12
-27.1167 -11.2667 12
-121.4717 2.51 12
-173.25 -20.35 12
-177.7 -23.5167 12
-42.9983 29.8967 12
-77.0833 -16 12
-73.9333 -18.0167 12
-98.4667 -20.5 12
-85.6667 -5.6 12
-130.8883 50.54 12
-137.2683 1.26 12
169.2 -26 12
-41.977 -27.385 12
158.632 -7.98 12
-85.883 8.631 12
-86.955 9.046 12
-86.227 9.581 12
32.4333 35 12
26.25 67.6333 12
54.282 16.763 12
54.27 16.742 12
70.6333 -12.1 12
65 -11.4833 12
142.6833 2.46 12
34.4333 -11.1 12
-90.763 10.0583 12
-87.6342 11.1068 12
-145.05 -13.6167 12
-74.6197 -36.0173 12
31.4333 43.3167 12
37.3833 42.9333 12
36.1217 63.1567 12
22.8333 49.2167 12
28.4667 51.3 12
27.2667 53.2167 12
119.9333 -2.8167 12
102.875 16.2517 12
30.2117 36.395 12
-86.0267 32.6317 12
-121.955 41.59 12
-111.6083 44.1017 12
-80.4167 36.0167 12
-121.9033 42.0933 12
-121.8217 42.005 12
39.8333 43.3667 12
13.1133 40.56 12
9.5167 -10.5183 12
-11.9867 -12.0067 12
-11.2917 -11.9617 12
-87.6342 11.1068 12
-86.2005 9.64 12
-111.823 44.2928 13
-112.9167 43.548 13
-114.2472 42.9018 13
-113.0603 42.6797 13
-57.8167 16.7833 13
-121.0667 29.05 13
139.3367 27.85 13
137.1333 27.85 13
-85.5333 8.05 13
-92.5833 8.7 13
-89.8167 11.0333 13
-92.4667 11.55 13
-94 11.65 13
120.2333 83.2 13
-42.85 13.2667 13
131.4167 29.55 13
130.035 24.0183 13
130.35 24.1833 13
-109.3333 1.7167 13
-131.7 1.85 13
102 -9.1833 13
172.1333 -17.55 13
177.8333 -24 13
166.695 -18.225 13
-86.0467 2.2583 13
-86.02 1.9483 13
145.2033 16.9217 13
143.6733 17.7833 13
-33.1983 36.95 13
2.7533 -28.1933 13
-45.1183 29.9 13
-103.03 -7.3367 13
135.8167 31.15 13
-130.8417 50.5617 13
-140.033 14.867 13
135.667 29.1 13
20.5167 42.1167 13
19.55 40.45 13
-5.34 -69.56 13
120.2333 83.2 13
-46.5618 22.0088 13
-44.8309 28.1366 13
-29.455 45.3933 13
-58.2317 14.385 13
-46.5 21.1 13
-87.08 9.083 13
-87.152 9.323 13
-86.915 9.418 13
-86.208 9.598 13
32.5167 34.8833 13
32.9333 35.2333 13
-85.21 23.49 13
29.2167 62.7833 13
-91.2433 47.1767 13
56.68 17.269 13
54.26 16.717 13
134.017 -56.217 13
123.455 -45.452 13
69.95 -20.6667 13
66.6 -5.8667 13
99.9333 -3.7333 13
71.1333 -2.45 13
67.2708 -28.6007 13
35.0639 32.7533 13
143.3017 21.0983 13
139.5967 28.435 13
124.1333 15.1 13
34.3167 -11.2833 13
-103.3167 18.885 13
26.2667 67.6667 13
175.8067 -38.425 13
-86.215 9.6187 13
-86.2037 9.6072 13
-90.878 10.0333 13
-90.687 10.1283 13
-86.2077 9.6105 13
-86.1335 9.7043 13
-127.515 38.5883 13
138.0733 17.6583 13
135.0783 17.9883 13
30.8167 44.0333 13
30.9833 43.3167 13
31.9333 43 13
38.4833 42.3667 13
50 39.3167 13
36.0667 62.0833 13
123.1167 0.6667 13
-111.3767 35.7633 13
-91.9467 35.36 13
-113.06 42.6783 13
-88.645 33.62 13
-80.8833 35.2833 13
30.9 43.5833 13
-166.06 22.7067 13
-112.953 43.5458 14
-113.2008 43.5228 14
-113.1608 42.9628 14
-113.3925 42.8077 14
-14.85 -29.8333 14
-157.68 24.2533 14
130.7267 25.125 14
-12.8 -6.7667 14
-86.0217 2.485 14
-33.18 36.9467 14
-39.0317 -23.36 14
-39.0317 -23.36 14
-129.1333 -10.4833 14
-8.385 47.3017 14
-133.4817 1.0267 14
-83.8033 1.9483 14
-33.435 -10.3617 14
-140.083 12.533 14
-136.383 9.833 14
-59.983 37.333 14
-131.75 6.517 14
-102.463 -53.6817 14
158.64 -8.035 14
-46.5828 22.0092 14
-87.084 9.081 14
-86.954 9.088 14
62.6667 -17.8 14
51.9667 -56.3 14
35.0361 31.8167 14
142.1333 22.935 14
139.9383 31.1467 14
144.2933 17.955 14
-129.7132 46.3145 14
-129.7158 46.3107 14
34.3667 -11.0833 14
25.6794 35.9146 14
25.6563 35.5102 14
18.99 36.4917 14
-99.7783 17.9833 14
24.885 33.84 14
-86.2218 9.6273 14
-86.1552 9.6097 14
-86.1602 9.6028 14
-74.7798 -36.0498 14
-86.2257 9.631 14
-129.4 -27.08 14
-86.2112 9.6148 14
-96.6583 15.51 14
-90.64 10.07 14
-90.172 10.1867 14
-124.765 36.8283 14
136.5333 18.0083 14
31.0667 44.1833 14
31.15 43.8833 14
29.7833 43.4333 14
114.55 9.45 14
99.8483 16.4583 14
-121.6667 41.73 14
-122.8933 41.5733 14
-84.8667 34.5333 14
-111.495 35.7633 14
-111.495 35.7633 14
33.0667 43.0333 14
39.8333 43.3833 14
17.9667 38.1833 14
46.9833 76.4167 14
-2.8333 -11.9917 14
-49.6 6.7833 14
-86.1942 9.6467 14
139.4633 34.9933 14
-143.55 -12.8 15
-112.9475 43.3387 15
-133.0833 39.5 15
39.2333 42.1333 15
123.175 24.8633 15
-177.3017 -16.7917 15
179.7667 -32.56 15
-94.1333 1.8167 15
-13.0667 -8.3833 15
-68.5667 24.5 15
142.3167 11.5 15
152 49.5767 15
6.5633 -52.285 15
6.5633 -52.285 15
136.37 17.3033 15
-99.5 -16.95 15
-98.7167 -7.7 15
0.45 -24.4617 15
-0.45 -24.4617 15
-15.4683 -39.6767 15
-119.7117 -12.0033 15
-130.8533 50.5567 15
-95.333 9.683 15
-4.665 -49 15
-127.683 15.15 15
-72.217 20.85 15
-117.1 8.15 15
-145.35 14.383 15
168.783 47.95 15
-69.368 21.0117 15
-31.863 -12.4483 15
19.4 40.7 15
-101.6367 82.165 15
-44.8308 28.1367 15
-46.077 22.7557 15
-73.3802 38.3506 15
91.6333 37.9 15
-86.169 8.698 15
-87.163 8.791 15
-87.147 9.33 15
27.7317 63.1117 15
-95.3403 27.0385 15
77.1694 12.5097 15
77.2083 12.6583 15
64.7205 -34.5622 15
88.022 -46.478 15
65.3667 -16.2667 15
11.9284 42.8122 15
138.3117 24.745 15
127.0717 27.7983 15
17.0333 36.5967 15
-92.3411 18.3997 15
177.1567 -36.925 15
27.7333 63.1167 15
-177.3 -18.5 15
-97.4167 6.6833 15
-139.9833 -10.5 15
-87.6932 11.0465 15
-90.15 10.2033 15
-87.6215 11.1199 15
-86.179 9.6333 15
-86.2185 9.6227 15
127.0717 27.7983 15
139.2417 35.03 15
-90.537 9.9517 15
-86.183 9.628 15
130.015 16.795 15
30.3167 43.7167 15
31.15 43.4333 15
31.15 43.25 15
31.9833 42.3333 15
-92.431 28.3219 15
111.6667 66.1667 15
58.3333 52.0833 15
36 61.9667 15
35.2667 62.3667 15
30.3833 64.7333 15
-87.9167 33.9617 15
-122.01 41.8083 15
44.5667 75.4167 15
-87.6935 11.0465 15
-86.1885 9.6528 15
-86.1647 9.6808 15
-76.563611 53.528333 15
-30.8667 3.35 16
-149.9333 39.35 16
-118.45 29.6167 16
-127.6833 -3.6167 16
-124.25 32.6167 16
41.3 42.05 16
-45.9667 13 16
132.095 27.0667 16
132.95 27.6667 16
68.7833 -5.5667 16
-27.7633 62.5767 16
-89.1683 -7.41 16
-32.8333 41.7167 16
145.0933 17.8183 16
143.7 18.4667 16
-33.9 1.725 16
-22.445 -31.6083 16
-136.7167 -17.65 16
133.9833 27.8667 16
-131.0083 50.6833 16
-130.83 50.5683 16
-133.4817 1.0167 16
173.8733 -65.37 16
125.5833 21.75 16
-41.583 8.3067 16
-79.733 -34.317 16
132.883 27.567 16
127.76 -64.82 16
-173.8733 -65.37 16
-46.5462 22.015 16
-27.13 45.6167 16
132.3433 3.4867 16
-86.954 9.086 16
-86.866 9.373 16
30.0167 62.45 16
54.5243 16.709 16
56.676 17.293 16
54.237 16.671 16
115.3167 -10.1833 16
113.9333 -10.25 16
73.6167 -35.7833 16
69.5167 -18.15 16
102.95 -15.8833 16
16.5067 40.3675 16
-5.2 7.6833 16
143.2917 21.1033 16
139.7833 28.75 16
145.3567 17.8767 16
-129.5838 46.529 16
28.9917 -1.9417 16
25.6598 35.442 16
24.6817 33.555 16
25.6794 35.9146 16
-92.7583 16.3967 16
105.4333 43.6 16
-99.5333 34.0333 16
-100.5 -13.3833 16
-87.3328 11.4152 16
-90.697 10 16
-96.5167 15.2767 16
140.645 33.81 16
-87.6278 11.1134 16
-86.1732 9.6322 16
-86.1547 9.6112 16
-86.14 9.5987 16
-86.1817 9.6308 16
-74.5977 -36.0198 16
35.2083 42.4667 16
50 39.1333 16
58.6667 49.25 16
-89.2114 29.8136 16
78.09 42.43 16
93.1667 60.4167 16
113.8 62.25 16
27.05 53.4667 16
118.6 56.8667 16
26.6667 53.2167 16
-82.3883 29.7583 16
-111.8633 44.4717 16
-111.5883 44.2883 16
-111.345 44.1233 16
-111.4733 43.7967 16
32.4833 33.1833 16
-86.0447 9.8163 16
137.3833 15.8833 16
-87.3332 11.4148 16
-87.6342 11.1135 16
-87.5152 11.1168 16
-163.3333 53.3833 17
-112.745 43.8238 17
-112.5325 43.768 17
-113.4045 42.7348 17
-11.9 -29.9167 17
-10.4833 -9.05 17
142.75 27.7917 17
136.8717 29.8 17
-20.1667 -32.1667 17
-88.8 10.6833 17
-93.6667 12.3167 17
38.8 43.8667 17
37.6833 41.6167 17
134.245 26.3733 17
-120.3333 1.6667 17
-28.3767 62.2083 17
-82.4333 4.4667 17
151.5333 45.6 17
-39.5333 -0.4833 17
151.5333 45.6 17
151.5333 45.6 17
-85.9783 2.7033 17
-86.02 1.95 17
-85.735 2.6467 17
-1.5983 -55.3383 17
7.7367 -51.56 17
7.7367 -51.56 17
125.8083 5.8917 17
-33.6433 36.5917 17
-33.9417 36.435 17
-12.075 -37.87 17
159.167 34.583 17
159.1433 34.5667 17
-86.0033 0.735 17
-29.2033 -57.2117 17
157.205 -7.6267 17
-5.28 -69.41 17
-46.536 22.0153 17
-46.1278 22.78 17
-46.0722 22.7608 17
132.48 3.4967 17
132.4783 3.4967 17
-58.3367 14.3933 17
-58.4317 14.4017 17
-70.1817 -22.6783 17
-86.172 9.308 17
32.9333 34.6667 17
32.95 34.6667 17
27.5667 62.0667 17
56.418 16.706 17
77.1625 12.6458 17
67.1178 -28.7022 17
92.7 1.0833 17
67.1028 -28.6905 17
72.7667 -40.7833 17
60.1167 -21.6833 17
70.2333 -18.8833 17
129.8294 -3.6331 17
35.4569 31.8625 17
35.4569 31.8625 17
140.2967 24.4883 17
139.565 28.3 17
120.2333 8.9667 17
36.6 -1.8833 17
34.4167 -10.25 17
29.5433 -6.4467 17
3.5008 40.617 17
15.965 36.0183 17
-94.3802 17.9286 17
-41.1667 29.0333 17
-39.1 24.2667 17
26.2833 67.6667 17
166.78 -16 17
-86.0395 9.7975 17
-117.4 12.9 17
-86.1495 9.609 17
-74.5873 -36.0214 17
-86.1578 9.614 17
140.6433 33.81 17
-86.0387 9.7973 17
-90.633 10.0883 17
-130.5667 -1.45 17
-115.6 4.05 17
31.6167 43.9167 17
36.4833 43.6667 17
36.5667 43.6667 17
35.925 43.64 17
30.0167 43.6167 17
31.3667 43.6 17
58.25 52 17
29.1118 40.3986 17
72.5167 45.1333 17
83.6667 54.6667 17
26.35 53.5833 17
113.4333 56.2333 17
83.4667 54.1167 17
111.25 66 17
113.9167 62.5833 17
49.1833 39.8167 17
49.2667 39.9167 17
33.0167 68.0667 17
33.0167 68.0667 17
136.5433 42.7867 17
99.1333 19.7333 17
99.6367 16.0967 17
99.2833 18.35 17
98.8833 18.6167 17
98.9333 18.9 17
-1.6855 53.2805 17
-86.5 34.7333 17
-122.0083 41.8083 17
-122.8817 41.5683 17
-118.8117 37.8317 17
-86.9667 30.995 17
-112.055 43.605 17
-122.22 47.0683 17
-108.59 34.57 17
-102.88 44.8 17
-101.859 44.49 17
-111.7858 43.8108 17
38.15 44.2167 17
28.5333 42.95 17
-86.1703 9.674 17
157.8517 37.2567 17
-15.75 -16.25 18
-19.3667 -14.9167 18
-112.5167 20.8333 18
-157.6883 24.3467 18
-41.8333 9.8167 18
130.0033 25.5317 18
129.835 25.5933 18
129.8267 26.46 18
145.765 13.9933 18
-176.5933 -16.3583 18
-74.2833 11.75 18
-26.65 -28.3333 18
-176.25 3.6667 18
-160.5333 8.75 18
-86.0633 2.0217 18
-33.1817 36.955 18
-33.1617 36.9417 18
-17.6217 23.1433 18
-41.6333 -24.285 18
-41.6333 -24.285 18
-129.2 -27.0667 18
-134.05 -0.8633 18
-133.47 1.015 18
-29.2033 -57.2167 18
-108.5 -31.55 18
-179.683 -24.767 18
-146.083 50.95 18
174.017 -26.017 18
-71.367 20.217 18
136.083 23.683 18
119.633 3.133 18
-70.167 35.217 18
-119.888 -19.4032 18
152.4917 56.535 18
-46.525 22.0577 18
-46.0832 22.7668 18
-46.1117 22.7368 18
-55.406 -2.925 18
-124.2333 76.8 18
-101.1 56.7833 18
-124.5283 49.7133 18
-85.88 8.628 18
-86.841 9.356 18
-86.853 9.362 18
32.35 34.8833 18
32.9 34.65 18
26.25 67.6333 18
26.25 67.6333 18
73.1 -24.7 18
113.492 -45.398 18
63.5333 -20.5833 18
61.9333 -31.4167 18
34.8611 31.5167 18
11.8438 42.9194 18
143.0283 21.4517 18
143.0417 21.4517 18
139.9183 30.8 18
159.7333 52.435 18
144.525 17.0283 18
-129.5703 46.5283 18
28.9917 -1.9417 18
34.35 -10.5 18
29.5433 -6.4467 18
25.6582 35.4872 18
16.55 36.5617 18
24.7067 33.555 18
24.645 33.5767 18
20.0133 36.45 18
16.0967 36.375 18
-94.0708 17.8466 18
0.0047 65.1387 18
0.9167 14.8833 18
-86.116 9.734 18
127.0483 27.5417 18
-133.4333 5.6333 18
-87.8767 2.5683 18
-86.0378 9.797 18
-86.1762 9.631 18
-86.1477 9.6058 18
-80.025 -10.3283 18
-115.6833 4.1 18
-86.037 9.7972 18
-169.8 10.65 18
-132.5333 2.0667 18
140.1283 17.53 18
31.2667 44.2167 18
29.675 43.3417 18
31.4 43.2833 18
31.75 43.15 18
33.1333 43.1 18
31.9667 43.0167 18
34.5017 42.6067 18
-92.5968 28.9365 18
-89.3968 29.4081 18
88 66.6167 18
60.6667 56.8333 18
58.3333 52.0833 18
110.6667 71.5833 18
108.3167 53.1167 18
112.2833 66.6 18
113.9167 62.4167 18
29.55 50.3333 18
101.22 16.7517 18
-96.0367 28.8217 18
-120.0667 37.1667 18
-95.1833 43.1667 18
-89.8517 33.0817 18
-93.3 35.983 18
9.5383 -10.62 18
-0.645 -12.145 18
-26.465 -11.9783 18
13.9 44.8 18
-85.9968 9.8707 18
-10.25 -18.5333 19
-46.2167 12.2833 19
-131.7833 39.5 19
-97.7833 12.8167 19
60.25 2.75 19
-112.7 43.84 19
-88.8167 26.5833 19
